Commit SHA,Java File,Old function signature,New function signature
f90d07978c10519b3c73e8a0801df30122ad06b9,"guava/src/com/google/common/collect/ImmutableSortedMap.java","void:sortEntries:List<Entry<K,V>>,Comparator<? super K>","void:sortEntries:Comparator<? super K>,int,Entry<K,V>[]"
f90d07978c10519b3c73e8a0801df30122ad06b9,"guava/src/com/google/common/collect/ImmutableSortedMap.java","void:validateEntries:List<Entry<K,V>>,Comparator<? super K>","void:validateEntries:int,Entry<K,V>[],Comparator<? super K>"
a072275f7ec6cd71835baef23020a766ba0497e6,"guava/src/com/google/common/collect/ImmutableList.java","ImmutableList<E>:asImmutableList:Object[]","ImmutableList<E>:asImmutableList:Object[],int"
75085833f67d07b9dcc071e0703cb1027e6c0b28,"guava/src/com/google/common/cache/LocalCache.java","V:refresh:K,int,CacheLoader<? super K,V>","V:refresh:K,int,CacheLoader<? super K,V>,boolean"
75085833f67d07b9dcc071e0703cb1027e6c0b28,"guava/src/com/google/common/cache/LocalCache.java","LoadingValueReference<K,V>:insertLoadingValueReference:K,int","LoadingValueReference<K,V>:insertLoadingValueReference:K,int,boolean"
39d3234f2e2130fd0f3725d4f545bf97638be412,"guava/src/com/google/common/hash/Hashing.java","HashFunction:checksumHashFunction:ChecksumType","HashFunction:checksumHashFunction:ChecksumType,String"
9b9e688986783d94d61065dfe33bd780f3512d5b,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/EnumMultiset.java","EnumMultiset<E>:create:Class<E>","EnumMultiset<E>:create:Iterable<E>,Class<E>"
9b9e688986783d94d61065dfe33bd780f3512d5b,"guava/src/com/google/common/collect/EnumMultiset.java","EnumMultiset<E>:create:Class<E>","EnumMultiset<E>:create:Iterable<E>,Class<E>"
36abf9172e9abe2eb736cc5cec10d100dbcd0450,"guava/src/com/google/common/collect/TreeRangeSet.java","TreeRangeSet<C>:create:","TreeRangeSet<C>:create:RangeSet<C>"
b9e7802ee61a79dac3a698beab94fd5a72ee5cdd,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/HashBiMap.java","V:put:K,V","V:put:K,V,boolean"
72a25f66b25db2c957bf8f287c2e54baf418d514,"guava/src/com/google/common/collect/HashBiMap.java","V:put:K,V","V:put:K,V,boolean"
cc5366d288560046ba808761a70b8844db0f4115,"guava-testlib/src/com/google/common/testing/ClassSanityTester.java","void:doTestNulls:Class<?>","void:doTestNulls:Class<?>,Visibility"
cce57e79b54651567f0fede33f2ad4348a30ff60,"guava/src/com/google/common/util/concurrent/AbstractFuture.java","boolean:cancel:","boolean:cancel:boolean"
7eefee3cd54fa686e617f1446e1b329c5a23cf24,"guava/src/com/google/common/reflect/ClassPath.java","ImmutableSet<ClassInfo>:getClasses:","ImmutableSet<ClassInfo>:getClasses:String"
7eefee3cd54fa686e617f1446e1b329c5a23cf24,"guava/src/com/google/common/reflect/ClassPath.java","ImmutableSet<ClassInfo>:getClasses:","ImmutableSet<ClassInfo>:getClasses:Package"
464b0cfab7c3b6713c35e6f3ae7426542668c77b,"guava/src/com/google/common/base/CharMatcher.java","void:setBits:LookupTable","void:setBits:BitSet,boolean"
464b0cfab7c3b6713c35e6f3ae7426542668c77b,"guava/src/com/google/common/base/CharMatcher.java","void:setBits:LookupTable","void:setBits:BitSet,boolean"
464b0cfab7c3b6713c35e6f3ae7426542668c77b,"guava/src/com/google/common/base/CharMatcher.java","void:setBits:LookupTable","void:setBits:BitSet,boolean"
464b0cfab7c3b6713c35e6f3ae7426542668c77b,"guava/src/com/google/common/base/CharMatcher.java","void:setBits:LookupTable","void:setBits:BitSet,boolean"
464b0cfab7c3b6713c35e6f3ae7426542668c77b,"guava/src/com/google/common/base/CharMatcher.java","void:setBits:LookupTable","void:setBits:BitSet,boolean"
464b0cfab7c3b6713c35e6f3ae7426542668c77b,"guava/src/com/google/common/base/CharMatcher.java","void:setBits:LookupTable","void:setBits:BitSet,boolean"
7b176de81383878df912e715a2f308550e05d2d1,"guava/src/com/google/common/collect/Maps.java","Entry<K,V>:firstEntry:","Entry<K,V>:firstEntry:NavigableSet<K>"
7b176de81383878df912e715a2f308550e05d2d1,"guava/src/com/google/common/collect/Maps.java","K:firstKey:","K:firstKey:NavigableSet<K>"
7b176de81383878df912e715a2f308550e05d2d1,"guava/src/com/google/common/collect/Maps.java","Entry<K,V>:lastEntry:","Entry<K,V>:lastEntry:NavigableSet<K>"
7b176de81383878df912e715a2f308550e05d2d1,"guava/src/com/google/common/collect/Maps.java","K:lastKey:","K:lastKey:NavigableSet<K>"
e40ccefdad7c12f708c27890ca01cc27e894a7ea,"guava/src/com/google/common/base/MediumCharMatcher.java","CharMatcher:from:char[]","CharMatcher:from:char[],String"
e40ccefdad7c12f708c27890ca01cc27e894a7ea,"guava/src/com/google/common/base/SmallCharMatcher.java","CharMatcher:from:char[]","CharMatcher:from:char[],String"
0c5eab22a7165f89ce52dc1da692983cd2521f88,"guava-tests/test/com/google/common/hash/Murmur3Hash128Test.java","void:assertHash:int,byte[],byte[]","void:assertHash:int,long,long,String"
03afbea918471a1b536c0754b10719adc0317135,"guava/src/com/google/common/collect/ImmutableSet.java","ImmutableSet<E>:construct:Object","ImmutableSet<E>:construct:int,Object"
54577caba118a72b35be0bf73f2d4453ee026523,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableSortedMap.java","ImmutableSortedMap<K,V>:newView:SortedMap<K,V>","ImmutableSortedMap<K,V>:newView:SortedMap<K,V>,Comparator<? super K>"
7d5825f96a618f0b7edf3054019e22dfd1910902,"guava/src/com/google/common/base/CharMatcher.java","CharMatcher:inRange:char,char","CharMatcher:inRange:char,char,String"
24dbee52488621b0529ed0caa0b7128c050f32da,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/TreeMultiset.java","int:distinctElements:","int:distinctElements:AvlNode<?>"
24dbee52488621b0529ed0caa0b7128c050f32da,"guava/src/com/google/common/collect/TreeMultiset.java","int:distinctElements:","int:distinctElements:AvlNode<?>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava-tests/test/com/google/common/cache/LocalCacheTest.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<Object,Object>:copyFor:ReferenceQueue<Object>,ReferenceEntry<Object,Object>","ValueReference<Object,Object>:copyFor:ReferenceQueue<Object>,Object,ReferenceEntry<Object,Object>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/cache/LocalCache.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/ComputingConcurrentHashMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/ComputingConcurrentHashMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/ComputingConcurrentHashMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/MapMakerInternalMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/MapMakerInternalMap.java","ValueReference<Object,Object>:copyFor:ReferenceQueue<Object>,ReferenceEntry<Object,Object>","ValueReference<Object,Object>:copyFor:ReferenceQueue<Object>,Object,ReferenceEntry<Object,Object>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/MapMakerInternalMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/MapMakerInternalMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
813d692929d7ce614a073ebf22c0c1a2669b43eb,"guava/src/com/google/common/collect/MapMakerInternalMap.java","ValueReference<K,V>:copyFor:ReferenceQueue<V>,ReferenceEntry<K,V>","ValueReference<K,V>:copyFor:ReferenceQueue<V>,V,ReferenceEntry<K,V>"
683a0e2832a38d8ca110b8b5ba25558a673a9a7f,"guava-testlib/src/com/google/common/collect/testing/NavigableMapTestSuiteBuilder.java","NavigableMapTestSuiteBuilder<K,V>:newBuilderUsing:TestMapGenerator<K,V>","NavigableMapTestSuiteBuilder<K,V>:newBuilderUsing:TestMapGenerator<K,V>,Bound,Bound"
683a0e2832a38d8ca110b8b5ba25558a673a9a7f,"guava-testlib/src/com/google/common/collect/testing/SortedMapTestSuiteBuilder.java","SortedMapTestSuiteBuilder<K,V>:newBuilderUsing:TestMapGenerator<K,V>","SortedMapTestSuiteBuilder<K,V>:newBuilderUsing:TestMapGenerator<K,V>,Bound,Bound"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:getOnlyElement:Iterable<T>","T:getOnlyElement:Iterable<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:find:Iterable<T>,Predicate<? super T>","T:find:Iterable<? extends T>,Predicate<? super T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:get:Iterable<T>,int","T:get:Iterable<? extends T>,int,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:getLast:Iterable<T>","T:getLast:Iterable<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:getOnlyElement:Iterator<T>","T:getOnlyElement:Iterator<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:find:Iterator<T>,Predicate<? super T>","T:find:Iterator<? extends T>,Predicate<? super T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:get:Iterator<T>,int","T:get:Iterator<? extends T>,int,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:getLast:Iterator<T>","T:getLast:Iterator<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterables.java","T:getOnlyElement:Iterable<T>","T:getOnlyElement:Iterable<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterables.java","T:find:Iterable<T>,Predicate<? super T>","T:find:Iterable<? extends T>,Predicate<? super T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterables.java","T:get:Iterable<T>,int","T:get:Iterable<? extends T>,int,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterables.java","T:getLast:Iterable<T>","T:getLast:Iterable<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterators.java","T:getOnlyElement:Iterator<T>","T:getOnlyElement:Iterator<? extends T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterators.java","T:find:Iterator<T>,Predicate<? super T>","T:find:Iterator<? extends T>,Predicate<? super T>,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterators.java","T:get:Iterator<T>,int","T:get:Iterator<? extends T>,int,T"
9eecc5ff9cbace8bb8609d9cdd9585f17cedac4c,"guava/src/com/google/common/collect/Iterators.java","T:getLast:Iterator<T>","T:getLast:Iterator<? extends T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:getOnlyElement:Iterable<T>","T:getOnlyElement:Iterable<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:find:Iterable<T>,Predicate<? super T>","T:find:Iterable<T>,Predicate<? super T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:get:Iterable<T>,int","T:get:Iterable<T>,int,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:getLast:Iterable<T>","T:getLast:Iterable<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:getOnlyElement:Iterator<T>","T:getOnlyElement:Iterator<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:find:Iterator<T>,Predicate<? super T>","T:find:Iterator<T>,Predicate<? super T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:get:Iterator<T>,int","T:get:Iterator<T>,int,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:getLast:Iterator<T>","T:getLast:Iterator<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterables.java","T:getOnlyElement:Iterable<T>","T:getOnlyElement:Iterable<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterables.java","T:find:Iterable<T>,Predicate<? super T>","T:find:Iterable<T>,Predicate<? super T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterables.java","T:get:Iterable<T>,int","T:get:Iterable<T>,int,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterables.java","T:getLast:Iterable<T>","T:getLast:Iterable<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterators.java","T:getOnlyElement:Iterator<T>","T:getOnlyElement:Iterator<T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterators.java","T:find:Iterator<T>,Predicate<? super T>","T:find:Iterator<T>,Predicate<? super T>,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterators.java","T:get:Iterator<T>,int","T:get:Iterator<T>,int,T"
550c3b9efb37ff248193e05e084d0f2208230eef,"guava/src/com/google/common/collect/Iterators.java","T:getLast:Iterator<T>","T:getLast:Iterator<T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:getOnlyElement:Iterable<T>","T:getOnlyElement:Iterable<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:find:Iterable<T>,Predicate<? super T>","T:find:Iterable<? extends T>,Predicate<? super T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:get:Iterable<T>,int","T:get:Iterable<? extends T>,int,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterables.java","T:getLast:Iterable<T>","T:getLast:Iterable<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:getOnlyElement:Iterator<T>","T:getOnlyElement:Iterator<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:find:Iterator<T>,Predicate<? super T>","T:find:Iterator<? extends T>,Predicate<? super T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:get:Iterator<T>,int","T:get:Iterator<? extends T>,int,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Iterators.java","T:getLast:Iterator<T>","T:getLast:Iterator<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterables.java","T:getOnlyElement:Iterable<T>","T:getOnlyElement:Iterable<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterables.java","T:find:Iterable<T>,Predicate<? super T>","T:find:Iterable<? extends T>,Predicate<? super T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterables.java","T:get:Iterable<T>,int","T:get:Iterable<? extends T>,int,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterables.java","T:getLast:Iterable<T>","T:getLast:Iterable<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterators.java","T:getOnlyElement:Iterator<T>","T:getOnlyElement:Iterator<? extends T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterators.java","T:find:Iterator<T>,Predicate<? super T>","T:find:Iterator<? extends T>,Predicate<? super T>,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterators.java","T:get:Iterator<T>,int","T:get:Iterator<? extends T>,int,T"
7b513c2dc24ac2735b894b573b67135d78fd94ee,"guava/src/com/google/common/collect/Iterators.java","T:getLast:Iterator<T>","T:getLast:Iterator<? extends T>,T"
2c0727049d7e7cbbe1febf5bcf6b7a4b1860dea5,"guava/src/com/google/common/util/concurrent/AbstractScheduledService.java","Future<?>:schedule:ScheduledExecutorService,Runnable","Future<?>:schedule:AbstractService,ScheduledExecutorService,Runnable"
2c0727049d7e7cbbe1febf5bcf6b7a4b1860dea5,"guava/src/com/google/common/util/concurrent/AbstractScheduledService.java","Future<?>:schedule:ScheduledExecutorService,Runnable","Future<?>:schedule:AbstractService,ScheduledExecutorService,Runnable"
2c0727049d7e7cbbe1febf5bcf6b7a4b1860dea5,"guava/src/com/google/common/util/concurrent/AbstractScheduledService.java","Future<?>:schedule:ScheduledExecutorService,Runnable","Future<?>:schedule:AbstractService,ScheduledExecutorService,Runnable"
2c0727049d7e7cbbe1febf5bcf6b7a4b1860dea5,"guava/src/com/google/common/util/concurrent/AbstractScheduledService.java","Future<?>:schedule:ScheduledExecutorService,Runnable","Future<?>:schedule:AbstractService,ScheduledExecutorService,Runnable"
ea728eaf52cbdcac3ab3ede7109367a9f0b34f15,"guava/src/com/google/common/cache/LocalCache.java","V:get:","V:get:K,Callable<? extends V>"
3d38931cf28d1551e56f2b6682061b96ccaeb9cf,"guava-tests/test/com/google/common/xml/XmlEscapersTest.java","void:assertBasicXmlEscaper:CharEscaper,boolean","void:assertBasicXmlEscaper:CharEscaper,boolean,boolean"
2f2090bad927edb46799411a1220a88cf092f2a4,"guava/src/com/google/common/util/concurrent/Futures.java","ListenableFuture<O>:transform:ListenableFuture<I>,Function<? super I,? extends O>","ListenableFuture<O>:transform:ListenableFuture<I>,AsyncFunction<? super I,? extends O>,Executor"
95a474bbd250ecccdcc522240108c20e2870e929,"guava-tests/test/com/google/common/io/FileBackedOutputStreamTest.java","void:testThreshold:","void:testThreshold:int,int,boolean,boolean"
b89023cb0d117432817e081fce8ea19bb3d758ff,"guava/src/com/google/common/cache/LocalCache.java","V:waitForLoadingValue:ReferenceEntry<K,V>,ValueReference<K,V>","V:waitForLoadingValue:ReferenceEntry<K,V>,K,ValueReference<K,V>"
9745076bfb78c1335b94b0c2b877d6425ab2a733,"guava-tests/test/com/google/common/cache/CacheBuilderFactory.java","CacheBuilder<Object,Object>:createCacheBuilder:Integer,Integer,Integer,ExpirationSpec,Strength,Strength","CacheBuilder<Object,Object>:createCacheBuilder:Integer,Integer,Integer,DurationSpec,DurationSpec,DurationSpec,Strength,Strength"
2837f9fe2b6b9943f5ea46794721ea04e6b1af53,"guava-tests/test/com/google/common/cache/PopulatedCachesTest.java","List<Map.Entry<Object,Object>>:warmUp:Cache<Object,Object>","List<Map.Entry<Object,Object>>:warmUp:LoadingCache<Object,Object>,int,int"
aac333b616c49840a060f600fed3a8db49251167,"guava/src/com/google/common/cache/LocalCache.java","V:get:","V:get:K,int,CacheLoader<? super K,V>"
aac333b616c49840a060f600fed3a8db49251167,"guava/src/com/google/common/cache/LocalCache.java","V:get:Object","V:get:K,CacheLoader<? super K,V>"
aac333b616c49840a060f600fed3a8db49251167,"guava/src/com/google/common/cache/LocalCache.java","void:refresh:K","void:refresh:K,CacheLoader<? super K,V>"
aac333b616c49840a060f600fed3a8db49251167,"guava/src/com/google/common/cache/LocalCache.java","Cache<K,V>:cacheSerializationProxy:","Cache<K,V>:cacheSerializationProxy:CacheLoader<? super K,V>"
6d2ff1d9bce1a5c068ba83786ab9007d5e99b9d5,"guava/src/com/google/common/cache/AbstractCache.java","void:invalidateAll:","void:invalidateAll:Iterable<?>"
6d2ff1d9bce1a5c068ba83786ab9007d5e99b9d5,"guava/src/com/google/common/cache/Cache.java","void:invalidateAll:","void:invalidateAll:Iterable<?>"
6d2ff1d9bce1a5c068ba83786ab9007d5e99b9d5,"guava/src/com/google/common/cache/ForwardingCache.java","void:invalidateAll:","void:invalidateAll:Iterable<?>"
6d2ff1d9bce1a5c068ba83786ab9007d5e99b9d5,"guava/src/com/google/common/cache/LocalCache.java","void:invalidateAll:","void:invalidateAll:Iterable<?>"
f9736b98decdccb33084604577d6b865609322b9,"guava-tests/test/com/google/common/cache/CustomConcurrentHashMapTest.java","int:countLiveEntries:CustomConcurrentHashMap<K,V>","int:countLiveEntries:CustomConcurrentHashMap<K,V>,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CacheBuilder.java","Ticker:getTicker:","Ticker:getTicker:boolean"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","boolean:isLive:ReferenceEntry<K,V>","boolean:isLive:ReferenceEntry<K,V>,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","V:getLiveValue:ReferenceEntry<K,V>","V:getLiveValue:ReferenceEntry<K,V>,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:setValue:ReferenceEntry<K,V>,K,V","void:setValue:ReferenceEntry<K,V>,K,V,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:recordRead:ReferenceEntry<K,V>","void:recordRead:ReferenceEntry<K,V>,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:recordLockedRead:ReferenceEntry<K,V>","void:recordLockedRead:ReferenceEntry<K,V>,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:recordWrite:ReferenceEntry<K,V>,int","void:recordWrite:ReferenceEntry<K,V>,int,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:tryExpireEntries:","void:tryExpireEntries:long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:expireEntries:","void:expireEntries:long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","ReferenceEntry<K,V>:getLiveEntry:Object,int","ReferenceEntry<K,V>:getLiveEntry:Object,int,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","V:getLiveValue:ReferenceEntry<K,V>","V:getLiveValue:ReferenceEntry<K,V>,long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:preWriteCleanup:","void:preWriteCleanup:long"
f9736b98decdccb33084604577d6b865609322b9,"guava/src/com/google/common/cache/CustomConcurrentHashMap.java","void:runLockedCleanup:","void:runLockedCleanup:long"
64db350ddbb15e42b936560e636962d6abc0fd04,"guava/src/com/google/common/cache/Cache.java","V:get:K","V:get:K,Callable<V>"
